city,classe_energie,description,ges,last_updated,posted_on,price,price_surface,rooms,siret_agence,surface,time_online,title,type,url,zipcode
Seyssins,D,"Superbe maison ancienne avec vue imprenable, 5 chambres,Sur les hauteurs de SEYSSINS, pour amoureux de l'ancien, maison d'environ 190 m² sur 2 000 m² de terrain, offrant une vue imprenable sur Grenoble et Belledonne. La maison se compose d'un vaste espace de vie et d'une cuisine de plain-pied, 5 grandes chambres dont 2 avec point d'eau, salle de bain, dépendances. Chauffage individuel gaz. Huisserie PVC double vitrage. four à pain. Beaucoup de cachet. Travaux de rafraîchissement à prévoir.,Référence annonce : 4324-4152657,Les honoraires sont à la charge du vendeur,A propos de la copropriété :,Pas de procédure en cours,Nombre de lots : 2",E,1563917921.464523,1561969800.0,470000,2473.684210526316,7,82048228900015,190,22.54770213568376,Maison 7 pièces 190 m²,Maison,https://www.leboncoin.fr/ventes_immobilieres/1639907943.htm/,38180
Seyssins,E,"Maison T5 garage et piscine,Maison Seyssins avec garage et piscine sur terrain de 732m².,L'intérieur offre au rdc une belle pièce de vie avec cuisine ouverte de 41m², 2 chambres et une salle de bain.,L'étage permet d'accéder à un bureau et une chambre avec balcon.,Le chauffage électrique avec des radiateurs à inertie pourra être complété par la cheminée fonctionnelle. L'ensemble des ouvertures est en double vitrages.,A l'extérieur la grande terrasse permet d'avoir une vue exceptionnelle sur les trois massifs et donne accès à la piscine et au jardin avec poolhouse.,Maison coup de cœur à 5 minutes de Grenoble en voiture et 15 minutes à pied des commerces de la mairie et des écoles (de la maternelle au collège). Nounou dans le lotissement.,Rafraîchissement à prévoir et à chiffrer.,Contactez-moi pour une visite Victor Delachenal agent commercial : 06 86 69 92 86,Référence annonce : 2018-49-4154959,Les honoraires sont à la charge du vendeur",C,1563917922.729602,1562185440.0,535000,5350.0,5,81878734300016,100,20.051883444468732,Maison 5 pièces 100 m²,Maison,https://www.leboncoin.fr/ventes_immobilieres/1641144799.htm/,38180
Seyssins,F,"Maison 8p+c à SEYSSINS,Au village à proximité de toutes les commodités, maison 8p+c d'env. 170m² avec vue panoramique. 6 chambres dont 2 de plain-pied, 2 salle de bains, sous-sol enterré avec grand garage 2 voitures. Pièce indépendante avec salle de douche, cave, buanderie, climatisation. Terrain d'environ 1400m² très bien entretenu.  EXCLUSIVITÉ,Référence annonce : 165,Les honoraires sont à la charge du vendeur",C,1563917924.103989,1562570520.0,550000,3235.294117647059,8,33486555700055,170,15.594954907278773,Maison 8 pièces 170 m²,Maison,https://www.leboncoin.fr/ventes_immobilieres/1527114964.htm/,38180
Seyssins,E,"Maison Seyssins mairie 106m2 – 425 000 €,Au RDC Séjour/cuisine 43.80m2, une chambre 13.10m2, WC. Garage et buanderie. Jardin. Terrain 300m2 env.,A l’étage 3 chambres (14/12.40/10.80m2) dont une avec salle d'eau . Salle de bain avec WC.,Classement DPE : E ,Charges copropriété : 90 euros / an,Contact : 07-84-66-97-00,Agences s’abstenir merci",C,1563917924.835913,1562675760.0,425000,4009.433962264151,5,,106,14.37690782306647,Maison Seyssins mairie 106m2,Maison,https://www.leboncoin.fr/ventes_immobilieres/1634374470.htm/,38180
Seyssins,E,"Vue imprenable,Rare sur Seyssins, proche village, idéale grande famille, maison cossue à fort potentiel d'environ 215 m² hab pouvant offrir 8 chambres.,Nombreuses dépendances agrémentent ce bien, atelier, cave, garage... sur un terrain paysagé d'environ 1500m² avec vue dominante  sur Belledonne.,Référence annonce : 2097-3970890,Les honoraires sont à la charge du vendeur",F,1563917926.134523,1562833020.0,490000,2279.0697674418607,9,53306135400015,215,12.55678396438559,Maison 9 pièces 215 m²,Maison,https://www.leboncoin.fr/ventes_immobilieres/1644463853.htm/,38180
Seyssins,E,"SEYSSINS Village, au calme et avec une vue imprenable sur GRENOBLE et Belledonne, grande villa individuelle sur 1500 m² de terrain clos et paysagé,SEYSSINS VILLAGE, au calme et proche de toutes les commodités, grande maison familiale d'environ 200 m² sur 2 niveaux, disposant d'un séjour sur terrasse face à Belledonne, cuisine équipée indépendante, 4 chambres + bureau. En niveau inférieur, appartement de type F3 et dépendances. Garage double. terrain paysager de 1500 m². Beaucoup de potentiel, pour une voir 2 familles! Proche bus 21, écoles maternelle et primaire. Construction traditionnelle de qualité.,Référence annonce : 4329-4162718,Les honoraires sont à la charge du vendeur",F,1563917927.389722,1562839800.0,490000,2279.0697674418607,9,82048228900015,215,12.478326269931815,Maison 9 pièces 215 m²,Maison,https://www.leboncoin.fr/ventes_immobilieres/1644735608.htm/,38180
Seyssins,B,"Vente Maison/villa 5 pièces,IAD France - Kris LEBLANCS (06 64 89 23 51) vous propose : Superbe maison d'architecte de 2015 de 122m² environ avec très belles prestations. Grand garage de 19m² environ avec fenêtre et porte électrique pouvant être aménagé en surface habitable. Au rdc, belle pièce de vie lumineuse de 42m² environ exposée Sud et Ouest avec cuisine Schmidt ouverte, suite parentale (chambre, salle d'eau, dressing). A l'étage 3 chambres et 1 salle de bains. (Possibilité 2 chambres et espace ouvert.) Beau terrain piscinable de 400m² environ avec terrasse. Cadre privilégié et agréable limite Seyssins village et pré-nouvel. Volets roulants électriques, alarme, pompe à chaleur très économique fournissant chauffage et eau chaude, nombreux rangements. Commerces écoles et transports à 5 min à pied. Accès facile rocade sud. A voir rapidement, appelez moi vite !,Honoraires d'agence à la charge du vendeur.Information d'affichage énergétique sur ce bien : DPE B indice 67 et GES A indice 2. La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de M. Kris LEBLANCS (ID 18448), Agent Commercial mandataire en immobilier immatriculé au Registre Spécial des Agents Commerciaux (RSAC) du Tribunal de Commerce de GRENOBLE sous le numéro 819587114.,Référence annonce : 654385",A,1563917927.9832,1562843400.0,525000,4303.2786885245905,5,81958711400011,122,12.43666647222307,Maison 5 pièces 122 m²,Maison,https://www.leboncoin.fr/ventes_immobilieres/1622345359.htm/,38180
Seyssins,C,"Maison de construction traditionnelle située sur le flan du Vercors, mitoyenne par le garage. Avec une surface de 119 m², elle est composée, au rez-de-chaussée, d'une cuisine avec espace repas, d'un séjour, 1 chambre, toilettes avec lave mains. Au 1er étage, trois chambres, une salle de bains, des toilettes. Un grand garage d’environ  40 m2 est attenant. Elle dispose également d’une cave. A 15 mn de Grenoble elle bénéficie d'un environnement très calme. Les écoles, les commerces et les transports sont à proximité. (vente d'un particulier). ,Terrain d’environ 800 m2. ,Chauffage au gaz",D,1563917928.644775,1562872200.0,499000,4193.27731092437,5,,119,12.103340796005947,Maison 5 pièces 119 m2,Maison,https://www.leboncoin.fr/ventes_immobilieres/1640302916.htm/,38180
Seyssins,,"Villa neuve SEYSSINS,TRADITION LOGIS vous propose à sur un beau terrain de 600 M2 votre maison de 95m2 habitable et d?un garage 15 m2. ( possibilité agrandir ), Composée de 3 chambres, d?un bel espace de vie lumineux, chauffage sol pompe à chaleur air eau et nombreuses autres options., Pour plus d?information, n?hésitez plus à nous contacter !,Garanties , VRD et assurances obligatoires incluses.,Référence annonce : TL38-252740",,1563917930.0907,1562872800.0,375000,3947.3684210526317,5,35080539600610,95,12.096413086804526,Maison 5 pièces 95 m²,Maison,https://www.leboncoin.fr/ventes_immobilieres/1618154256.htm/,38180
Seyssins,E,"Maison 9 pièces 220 m2,Seyssins, bien rare à la vente!, Venez découvir cette très belle maison de 220 m2 environ sur 1 500 m2 de terrain clos et arboré., Implantée sur Seyssins village, vous serez séduits par la proximité des commerces et des transports en commun., Idéalement située, ce bien de caractère sera accueillir une famille nombreuse grâce à deux niveaux pouvant être indépendants., Le premier niveau se compose d'un séjour de 32 m2 avec ouverture sur une terrasse offrant une vue imprenable sur la chaine de Belledonne, d'une cuisine équipée de 15 m2, d'une salle d'eau de 4.5 m2, de 4 chambres de 10, 11 ,12 et 14 m2, d'un bureau avec placard et d'une buanderie., Le niveau inférieur comprend une cuisine d'été de 15 m2, une salle de jeu de 31 m2 pouvant être transformé en deux chambres, une buanderie de 16 m2, une salle d'eau de 7 m2, une chaufferie de 12 m2 , une chambre de 17.3 m2, un garage avec accès extérieur de 22 m2 et un séjour de 15 m2., Terrasse avec vue panoramique et dégagée, abri de jardin, nombreux stationnements, cour goudronnée viennent agrémenter ce bien., Coup de coeur assuré!, A visiter sans tarder avec Nicolas Sapin mandataire immobilier au 07 85 51 86 21 n.sapin@i-particuliers.com, Visite virtuelle sur demande,    - Annonce rédigée et publiée par un Agent Mandataire -,Référence annonce : 8636,Les honoraires sont à la charge du vendeur",F,1563917931.561554,1563435840.0,490000,2227.2727272727275,9,53381546000019,220,5.579763443911517,Maison 9 pièces 220 m²,Maison,https://www.leboncoin.fr/ventes_immobilieres/1644436490.htm/,38180
Seyssins,,"Sur les hauteurs de Seyssins, au pied du Moucherotte, dans un ensemble immobilier récent, cette villa est la toute dernière opportunité.,Maison individuelle de 130 m², sur un terrain de 620 m². ,Garage individuel de 23 m², terrasse, balcon.,La maison répond aux dernières normes en vigueur.,Tranquillité et cadre époustouflant: vue dominante sur Grenoble, la chaîne de Belledonne, le Mont Blanc.",,1563917932.823986,1563455340.0,515000,3931.297709923664,5,,131,5.354083610949693,Villa individuelle neuve vue dégagée RARE,Maison,https://www.leboncoin.fr/ventes_immobilieres/1627947532.htm/,38180
Seyssins,D,"Maison de Ville T4 de 102m2,Coup de coeur !, A proximité de toutes les commodités, une très belle maison de ville d'environ 102 m2 offrant de magnifique prestations contemporaines, comme un Séjour/Cuisine US équipée d'environ 50m2 avec Buanderie., A l'etage 3 belles Chambres disposant toutes de grands rangements dont deux avec mezzanine. Une superbe salle de bain avec double vasque, baignoire d'angle et douche., Annexes : Garage + Place de parking privative., Honoraires d'agence a la charge du vendeur, Informations énergétiques sur ce bien : DPE : D / 230, La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de Aurélien Grillere, Agent Commerciale Mandataire en immobilier immatriculé au registre spécial des agents commerciaux (RSAC) du Tribunal de Commerce de Grenoble sous le numéro 840 647 606  - Annonce rédigée et publiée par un Agent Mandataire -,Référence annonce : 2_V30000102,Les honoraires sont à la charge du vendeur",C,1563917934.06583,1563528960.0,355000,3514.8514851485147,4,83912112600016,101,4.502014650810096,Maison de village 4 pièces 101 m²,Maison,https://www.leboncoin.fr/ventes_immobilieres/1648090375.htm/,38180
Le Pont-de-Claix,D,"00511L0002 - Le Pont de Claix - AR,A vendre, maison 4 pièces de 86 m², sur deux étages à Pont de Claix,Salon ouvert sur terrasse, cuisine séparée, 3 chambres, salle de bain avec baignoire,Vendu avec garage,Secteur calme proche de toutes commodités accessible rapidement  : commerces, écoles, bus, futur passage du tram, jeux enfants, stationnement facile,Chauffage et eau chaude individuel gaz,Taxe foncière : environ 1400 € / an,Prix locataires Opac38 : 180 000 € / Prix extérieur : 190 000 €,Pour plus de renseignements vous pouvez nous joindre au 06.75.43.11.08,Priorité aux locataires Opac38 jusqu'au 31/07/2019,Référence annonce : 00511L0002",E,1563917941.737398,1559928240.0,190000,2209.3023255813955,4,77953712500022,86,46.17710344210543,Maison 4 pièces 86 m²,Maison,https://www.leboncoin.fr/ventes_immobilieres/1628549067.htm/,38800
Champagnier,,"***Baisse de prix*** Terrain Champagnier 800 m2,A seulement 20 mn de Grenoble, dans un lieu d'exception et privilégié, à l'écart du bruit et du mouvement quotidien, venez découvrir ce havre de paix à Champagnier. Ce terrain de 800 m², très bien situé, avec une constructibilité d'environ 240 m² d'emprise au sol, avec une possibilité de bâtisse de plus de 9 m de hauteur, possède déjà l'électricité. Le vieux bâtiment en pierre au milieu composé de vieilles pierres peut laisser entrevoir un joli potentiel de mélange contemporain et ancien. Venez découvrir cet emplacement exceptionnel, dès aujourd'hui.  Depuis 1998 votre agence Laforêt Grenoble est à vos côtés pour vos projets immobiliers. Situés au 10 Place Notre Dame nous intervenons sur Grenoble et son agglomération pour l'estimation, la vente, l'achat, la location, la gestion et le syndic.   Nous vous accueillons du lundi au vendredi de 9h à 19h et le samedi matin. Contactez-nous par mail dpontif@laforet.com ou par téléphone au 06 58 75 98 61.,Référence annonce : 1425,Non soumis au DPE,Les honoraires sont à la charge du vendeur",,1563917944.205848,1559636400.0,300000,375.0,,83831781600018,800,49.55490978990716,Terrain 800 m² Champagnier,Terrain,https://www.leboncoin.fr/ventes_immobilieres/1488074651.htm/,38800
Champagnier,A,"Idéalement situé à Champagnier, exposition plein SUD, au calme, Les bâtisseurs d'aujourd'hui vous proposent un terrain de 766 m² à 250 000€, en exclusivité avec notre partenaire foncier. Contacter Les bâtisseurs d'aujourd'hui au 04.76.90.95.95.",A,1563917945.508974,1559660460.0,250000,326.37075718015666,,32872453900023,766,49.27645265016291,Beau terrain à Champagnier,Terrain,https://www.leboncoin.fr/ventes_immobilieres/1563741699.htm/,38800
Le Pont-de-Claix,,"La commune de PONT DE CLAIX vend, au plus offrant, un terrain à bâtir d'une surface d'environ 373 m².,15 avenue Antoine Girard (Accès individuel à créer rue Mozart),Zone UC au Plan Local d'Urbanisme,Vendu non raccordé aux réseaux,Mise à prix : 110 000 €,Ouverture des offres par devant une commission d'attribution,Visites prévues sans RDV sur place le : mardi 25 juin 2019 de 11h30 à 13h30, mercredi 26 juin 2019 de 16h à 18h et le vendredi 5 juillet 2019  de 16h à 18h,Les offres avec proposition de prix sont à adresser, sous double enveloppe : une première enveloppe avec l'offre portant la mention « offre terrain à bâtir, ne pas ouvrir » glissée dans une seconde enveloppe, en recommandé avec accusé de réception, cachet de la poste faisant foi, du 25 juin au 26 juillet 2019 à Monsieur le Maire – Service Urbanisme – Place du 8 mai 1945 – PONT DE CLAIX,Pour tous renseignements complémentaires, contacter le Service Urbanisme de la Ville de PONT DE CLAIX au 04 76 29 80 55",,1563917946.513038,1560343620.0,110000,294.9061662198391,,,373,41.369519826827776,Terrain a batir,Terrain,https://www.leboncoin.fr/ventes_immobilieres/1631116566.htm/,38800
